Description,total_revenue,total_quantity,total_orders,avg_unit_price,revenue_pct,cumulative_pct,ABC_Class,rank
PHOTO FRAME 3 CLASSIC HANGING,5807.349999999999,584,232,10.459787234042553,0.05444381500216603,65.25400232179207,A,444
WOODEN OWLS LIGHT GARLAND,5802.6,1540,149,4.184805194805195,0.054399283826800295,65.30840160561887,A,445
POLKADOT PEN,5793.62,6842,170,1.1349411764705881,0.054315096467898304,65.36271670208677,A,446
DOORMAT RESPECTABLE HOUSE,5762.28,790,179,9.915999999999999,0.05402128446032723,65.4167379865471,A,447
SOMBRERO,5716.85,4415,61,1.812295081967213,0.05359537892414491,65.47033336547125,A,448
RED RETROSPOT PLATE,5704.78,3376,304,2.0817589576547233,0.05348222286379446,65.52381558833504,A,449
CERAMIC STRAWBERRY CAKE MONEY BANK,5695.7699999999995,4168,390,2.05146835443038,0.05339775425536385,65.5772133425904,A,450
PACK OF 20 NAPKINS PANTRY DESIGN,5681.9,6587,670,0.9877809388335703,0.053267723223295864,65.6304810658137,A,451
PAPER BUNTING COLOURED LACE,5661.05,1893,238,3.5898333333333334,0.053072254800900935,65.68355332061459,A,452
HOT WATER BOTTLE BABUSHKA,5625.38,1166,177,5.565,0.05273784911136488,65.73629116972596,A,453
10 COLOUR SPACEBOY PEN,5585.45,6564,318,1.0559561128526644,0.052363505988763936,65.78865467571472,A,454
NATURAL SLATE RECTANGLE CHALKBOARD,5575.33,3196,415,2.07055023923445,0.05226863114777418,65.84092330686249,A,455
SKULL LUNCH BOX WITH CUTLERY,5568.07,2138,412,3.362624113475177,0.052200568761846734,65.89312387562434,A,456
ANTIQUE GLASS DRESSING TABLE POT,5564.25,1799,267,3.7782089552238807,0.05216475632186839,65.94528863194621,A,457
WALL ART BIG LOVE,5559.11,979,112,7.655438596491228,0.05211656890263049,65.99740520084885,A,458
ENAMEL MEASURING JUG CREAM,5549.68,1272,376,4.834341085271317,0.05202816280079914,66.04943336364964,A,459
TREASURE ISLAND BOOK BOX,5528.04,2535,267,2.6971062271062274,0.05182528814081706,66.10125865179046,A,460
LARGE IVORY HEART WALL ORGANISER,5525.4,782,155,9.162451612903226,0.05180053818229799,66.15305918997275,A,461
PINK 3 PIECE POLKADOT CUTLERY SET,5520.02,1471,123,4.381869918699187,0.051750100766831106,66.20480929073958,A,462
HANGING METAL HEART LANTERN,5519.42,3423,351,1.935933147632312,0.051744475776258576,66.25655376651584,A,463
SET OF 5 LUCKY CAT MAGNETS,5517.99,2635,255,2.670194552529183,0.05173106954872742,66.30828483606456,A,464
LUNCH BAG PAISLEY PARK,5513.83,3395,325,1.7993491124260355,0.051692069614091306,66.35997690567865,A,465
3 PIECE SPACEBOY COOKIE CUTTER SET,5481.09,2628,378,2.527213541666667,0.0513851326285177,66.41136203830716,A,466
CALENDAR PAPER CUT DESIGN,5479.06,1838,271,3.34726618705036,0.051366101410414026,66.46272813971757,A,467
HEART IVORY TRELLIS SMALL,5468.66,4171,378,1.7389717223650387,0.05126860157382375,66.5139967412914,A,468
SMALL ZINC HEART WALL ORGANISER,5416.18,1541,45,5.675777777777777,0.05077660239841437,66.56477334368981,A,469
RUSTIC  SEVENTEEN DRAWER SIDEBOARD,5415.0,35,26,158.07692307692307,0.05076553991695508,66.61553888360676,A,470
CHARLOTTE BAG VINTAGE ALPHABET,5407.58,5459,445,1.1629777777777779,0.05069597753354164,66.6662348611403,A,471
PACK OF 6 PANNETONE GIFT BOXES,5405.9800000000005,2100,178,3.092596685082873,0.0506809775586816,66.71691583869898,A,472
VINTAGE CREAM CAT FOOD CONTAINER,5403.28,803,316,7.841918238993711,0.05065566510110527,66.76757150380008,A,473
DOG BOWL CHASING BALL DESIGN,5389.0199999999995,1368,131,4.126992481203008,0.05052197782516515,66.81809348162525,A,474
VINTAGE DOILY DELUXE SEWING KIT,5377.81,813,205,6.8045673076923086,0.05041688425130198,66.86851036587656,A,475
PARTY METAL SIGN,5345.88,3490,467,2.016471816283925,0.05011754100300126,66.91862790687956,A,476
TRAVEL CARD WALLET KEEP CALM,5314.9,12490,534,0.4961721611721611,0.04982710398977369,66.96845501086933,A,477
WELCOME  WOODEN BLOCK LETTERS,5276.94,526,188,10.983141361256543,0.0494712295862192,67.01792624045555,A,478
HEART IVORY TRELLIS LARGE,5274.12,3156,318,1.8760843373493976,0.049444792130528374,67.06737103258608,A,479
BOX OF VINTAGE JIGSAW BLOCKS,5248.21,939,235,6.206666666666667,0.049201886287638566,67.11657291887371,A,480
BREAD BIN DINER STYLE PINK,5225.4,324,128,18.202248062015503,0.048988042896040085,67.16556096176976,A,481
SMALL IVORY HEART WALL ORGANISER,5219.1,1034,152,6.213032258064516,0.04892898049502868,67.21448994226479,A,482
PINK DRAWER KNOB ACRYLIC EDWARDIAN,5211.7,3869,254,1.660229007633588,0.048859605611300976,67.26334954787609,A,483
GUMBALL MAGAZINE RACK,5198.66,622,232,9.826437768240343,0.04873735581619164,67.31208690369228,A,484
RECIPE BOX BLUE SKETCHBOOK DESIGN,5195.030000000001,1517,356,4.049607843137255,0.04870332462322792,67.36079022831551,A,485
SET OF 3 WOODEN HEART DECORATIONS,5184.69,3893,445,1.4427104722792607,0.04860638728569489,67.40939661560121,A,486
DOORMAT MERRY CHRISTMAS RED,5176.25,673,146,10.198027210884353,0.048527262418308174,67.45792387801951,A,487
CHILDRENS APRON APPLES DESIGN,5174.32,2426,365,2.553575268817204,0.04850916869863324,67.50643304671814,A,488
RED RETROSPOT MUG,5170.64,1848,156,3.3102531645569617,0.04847466875645515,67.5549077154746,A,489
SET OF 6 NATIVITY MAGNETS,5170.1,2570,163,2.3583040935672512,0.04846960626493989,67.60337732173954,A,490
SET3 BOOK BOX GREEN GINGHAM FLOWER,5167.88,1208,262,5.433764258555133,0.048448793799821574,67.65182611553936,A,491
HOME SWEET HOME METAL SIGN,5161.88,1768,282,3.2902097902097904,0.04839254389409642,67.70021865943346,A,492
LARGE CERAMIC TOP STORAGE JAR,5147.66,3118,280,1.9743356643356642,0.04825923161752779,67.74847789105098,A,493
REGENCY TEA STRAINER,5143.6900000000005,1412,176,4.422272727272728,0.04822201292990632,67.7966999039809,A,494
COFFEE MUG PEARS  DESIGN,5136.84,2330,212,2.7257476635514015,0.04815779428753676,67.84485769826843,A,495
CERAMIC CAKE STAND + HANGING CAKES,5127.24,564,154,9.906774193548387,0.048067794438376506,67.89292549270681,A,496
GINGHAM HEART DECORATION,5125.46,6152,413,1.0077251184834124,0.04805110696634471,67.94097659967315,A,497
FOOT STOOL HOME SWEET HOME,5097.65,489,217,11.573870967741934,0.0477903886533086,67.98876698832646,A,498
CHRISTMAS TOILET ROLL,5093.76,3731,248,1.6802602230483272,0.047753919964430125,68.0365209082909,A,499
AIRLINE BAG VINTAGE TOKYO 78,5093.57,1091,392,5.196949999999999,0.04775213871741549,68.08427304700831,A,500
BATH BUILDING BLOCK WORD,5089.56,823,270,6.589366197183099,0.047714545030422516,68.13198759203873,A,501
BISCUIT TIN VINTAGE CHRISTMAS,5088.45,1725,277,3.375714285714286,0.04770413879786336,68.1796917308366,A,502
FELTCRAFT GIRL AMELIE KIT,5083.89,1012,275,5.394574468085106,0.04766138886951224,68.22735311970611,A,503
SET OF 12 MINI LOAF BAKING CASES,5078.43,6140,444,1.1086593406593406,0.04761020145530235,68.27496332116141,A,504
PANTRY MAGNETIC  SHOPPING LIST,5068.4,3346,475,1.7967280163599182,0.04751617036289846,68.3224794915243,A,505
PACK OF SIX LED TEA LIGHTS,5048.72,1766,203,3.255190476190476,0.04733167067211994,68.36981116219643,A,506
LIGHT GARLAND BUTTERFILES PINK,5044.34,1346,132,4.1853731343283584,0.04729060824094057,68.41710177043737,A,507
VINTAGE CHRISTMAS TABLECLOTH,5037.96,409,117,13.598571428571429,0.047230795841186154,68.46433256627856,A,508
COFFEE MUG CAT + BIRD DESIGN,5031.83,2225,252,3.1765624999999997,0.04717332718750362,68.51150589346607,A,509
I'M ON HOLIDAY METAL SIGN,5031.38,2373,367,2.2993513513513513,0.04716910844457423,68.55867500191064,A,510
SET 3 PAPER VINTAGE CHICK PAPER EGG,5023.5,1778,214,3.113287671232877,0.047095233568388524,68.60577023547903,A,511
FELTCRAFT DOLL ROSIE,5022.1,1706,301,3.3735064935064933,0.04708210859038599,68.65285234406942,A,512
VINYL RECORD FRAME SILVER,5010.69,1339,113,4.564385964912281,0.04697514001966531,68.69982748408908,A,513
CHILDS BREAKFAST SET CIRCUS PARADE,5009.56,595,198,8.927575757575758,0.04696454628742041,68.74679203037651,A,514
WALL ART KEEP CALM,5003.040000000001,968,83,8.66360465116279,0.046903421389865745,68.79369545176638,A,515
SCANDINAVIAN PAISLEY PICNIC BAG,5001.98,2724,447,2.0661674008810573,0.046893483906520955,68.8405889356729,A,516
BREAD BIN DINER STYLE MINT,5001.83,321,128,16.93307692307692,0.046892077658877825,68.88748101333178,A,517
BUBBLEGUM RING ASSORTED,4997.28,12050,245,0.47804878048780486,0.04684942148036958,68.93433043481215,A,518
LANDMARK FRAME COVENT GARDEN,4974.51,439,53,12.611785714285714,0.04663595308814261,68.9809663879003,A,519
PINK VINTAGE PAISLEY PICNIC BAG,4964.03,2676,411,2.0648218527315914,0.04653770325280933,69.0275040911531,A,520
CHRISTMAS CRAFT WHITE FAIRY,4950.54,3250,377,1.7481491002570693,0.0464112347147706,69.07391532586787,A,521
TRADITIONAL PICK UP STICKS GAME,4944.37,2782,276,1.4267918088737201,0.04635339106171656,69.12026871692959,A,522
"ASSORTED FLOWER COLOUR ""LEIS""",4934.87,10315,111,0.8927927927927929,0.04626432871098506,69.16653304564058,A,523
BIRD HOUSE HOT WATER BOTTLE,4914.69,1173,279,4.046262975778546,0.04607514152806278,69.21260818716864,A,524
STRAWBERRY   PICNIC BAG,4901.8,1708,251,3.4037549407114627,0.04595429798059657,69.25856248514924,A,525
POPPY'S PLAYHOUSE KITCHEN,4897.63,2125,436,2.4748322147651005,0.04591520429611758,69.30447768944536,A,526
CIRCUS PARADE BABY GIFT SET,4896.549999999999,316,111,16.302410714285713,0.04590507931308705,69.35038276875845,A,527
ROLL WRAP 50'S CHRISTMAS,4880.65,3539,354,1.5081440443213299,0.045756017062915384,69.39613878582136,A,528
SET/10 BLUE POLKADOT PARTY CANDLES,4868.05,4015,240,1.297479674796748,0.04563789226089256,69.44177667808226,A,529
PLAYING CARDS KEEP CALM & CARRY ON,4864.3,3646,335,1.2790434782608695,0.04560273606981433,69.48737941415207,A,530
SET/6 RED SPOTTY PAPER CUPS,4861.900000000001,7137,428,0.9575626423690206,0.04558023610752427,69.5329596502596,A,531
JUMBO BAG CHARLIE AND LOLA TOYS,4853.81,1933,300,3.199169435215947,0.04550439248463819,69.57846404274424,A,532
FILIGRIS HEART WITH BUTTERFLY,4851.88,3906,212,1.4702262443438914,0.045486298764963254,69.6239503415092,A,533
POTTERING MUG,4834.51,3796,333,2.088184523809524,0.04532345528788893,69.66927379679709,A,534
LANDMARK FRAME OXFORD STREET,4830.53,424,57,13.028474576271186,0.045286142850424566,69.71455993964751,A,535
LANDMARK FRAME NOTTING HILL,4818.07,424,50,12.87537037037037,0.04516933054620199,69.75972927019372,A,536
PICTURE DOMINOES,4799.83,3189,356,1.9781818181818183,0.04499833083279751,69.80472760102651,A,537
EDWARDIAN PARASOL PINK,4779.3,811,170,7.27686046511628,0.0448058624053746,69.84953346343188,A,538
SET OF 5 PANCAKE DAY MAGNETS,4771.76,2321,223,2.3136521739130433,0.04473517502384665,69.89426863845573,A,539
BULL DOG BOTTLE OPENER,4764.5,874,264,6.4533082706766915,0.044667112637919205,69.93893575109365,A,540
PINK HEART SHAPE EGG FRYING PAN,4761.78,3234,256,2.1594656488549617,0.04464161268065713,69.98357736377432,A,541
RED RETROSPOT BUTTER DISH,4758.75,972,238,5.470206611570248,0.04461320647826593,70.02819057025258,A,542
5 HOOK HANGER RED MAGIC TOADSTOOL,4753.29,3099,131,1.9241044776119403,0.04456201906405603,70.07275258931664,A,543
TRADTIONAL ALPHABET STAMP SET,4752.31,961,192,5.2929702970297035,0.04455283157945426,70.11730542089609,A,544
PINK POLKADOT BOWL,4749.84,3676,333,1.647787610619469,0.04452967536826407,70.16183509626435,A,545
BLUE VINTAGE SPOT BEAKER,4747.62,5048,222,1.03009009009009,0.044508862903145756,70.2063439591675,A,546
LANDMARK FRAME LONDON BRIDGE,4741.37,418,52,13.091272727272727,0.04445026925134872,70.25079422841884,A,547
36 PENCILS TUBE RED RETROSPOT,4729.9800000000005,3739,325,1.5846200607902736,0.0443434881803138,70.29513771659916,A,548
SPACEBOY MINI BACKPACK,4726.59,1109,233,4.529750000000001,0.044311706983579086,70.33944942358274,A,549
CERAMIC HEART FAIRY CAKE MONEY BANK,4721.73,2363,351,2.2616759776536313,0.0442661445599417,70.38371556814268,A,550
RIBBON REEL STRIPES DESIGN,4716.33,2713,409,1.9760187353629977,0.044215519644789064,70.42793108778747,A,551
TREASURE TIN GYMKHANA DESIGN,4709.07,2184,363,2.47644385026738,0.04414745725886162,70.47207854504633,A,552
ABC TREASURE BOOK BOX,4697.58,2167,226,2.659606986899563,0.044039738689397936,70.51611828373572,A,553
WASHROOM METAL SIGN,4680.63,3016,364,1.6557681940700808,0.04388083270572437,70.55999911644145,A,554
SET OF 3 CAKE TINS SKETCHBOOK,4678.71,1022,297,5.3833,0.043862832735892324,70.60386194917734,A,555
POPPY'S PLAYHOUSE BEDROOM,4678.59,2029,423,2.5380600461893765,0.04386170773777782,70.64772365691512,A,556
CABIN BAG VINTAGE RETROSPOT,4674.62,247,68,22.484117647058824,0.04382448905015633,70.69154814596527,A,557
WOODEN SKITTLES GARDEN SET,4670.36,315,142,16.466620689655173,0.04378455161709147,70.73533269758236,A,558
TRADITIONAL CHRISTMAS RIBBONS,4660.2,3249,359,1.6651226158038148,0.04368930177673021,70.77902199935909,A,559
PINK PARTY BAGS,4649.5,2456,165,2.2805988023952097,0.043588989444853676,70.82261098880394,A,560
HEART FILIGREE DOVE LARGE,4643.67,2807,250,1.9016538461538461,0.0435343332864574,70.8661453220904,A,561
PICNIC BOXES SET OF 3 RETROSPOT,4625.860000000001,966,190,5.66359375,0.043367364816296564,70.9095126869067,A,562
PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,4621.87,3227,237,1.7203543307086613,0.04332995862898932,70.95284264553568,A,563
CAMOUFLAGE LED TORCH,4594.43,2726,168,2.109345238095238,0.0430727090601396,70.99591535459582,A,564
PINK VINTAGE SPOT BEAKER,4572.41,4807,191,1.06703125,0.04286627190612827,71.03878162650196,A,565
PACK OF 60 SPACEBOY CAKE CASES,4566.54,8426,520,0.7649530956848031,0.04281124074836049,71.08159286725032,A,566
HOME SWEET HOME BLACKBOARD,4561.76,1011,169,6.0208875739644965,0.04276642832346612,71.12435929557378,A,567
SET OF 3 HANGING OWLS OLLIE BEAK,4557.97,3749,325,1.4692375366568915,0.04273089713301639,71.1670901927068,A,568
LAUNDRY 15C METAL SIGN,4542.889999999999,2918,351,1.7629745042492915,0.04258952236996049,71.20967971507676,A,569
12 PENCILS SMALL TUBE SKULL,4531.9800000000005,6983,355,0.7512261580381471,0.042487241291383586,71.25216695636814,A,570
SET OF 60 I LOVE LONDON CAKE CASES,4527.2,8332,407,0.7388372093023255,0.042442428866489204,71.29460938523464,A,571
REGENCY SUGAR TONGS,4515.22,1832,209,3.329234449760766,0.04233011655472464,71.33693950178936,A,572
PARISIENNE CURIO CABINET,4514.58,547,241,9.160330578512397,0.04232411656478062,71.37926361835414,A,573
BLUE 3 PIECE POLKADOT CUTLERY SET,4504.5,1220,108,4.162685185185185,0.04222961672316236,71.4214932350773,A,574
CUPCAKE LACE PAPER SET 6,4488.63,2367,186,2.093191489361702,0.04208083572251932,71.46357407079982,A,575
SKULL SHOULDER BAG,4480.28,2421,411,2.140631067961165,0.04200255460371847,71.50557662540353,A,576
SMALL CERAMIC TOP STORAGE JAR,4476.01,5847,231,1.0025210084033613,0.041962523420810735,71.54753914882434,A,577
SET OF 36 TEATIME PAPER DOILIES,4474.07,3053,334,1.9802976190476191,0.041944335951292926,71.58948348477564,A,578
PHARMACIE FIRST AID TIN,4470.8099999999995,581,173,9.662068965517241,0.04191377350251559,71.63139725827816,A,579
CHRISTMAS LIGHTS 10 SANTAS,4469.04,609,152,8.338701298701299,0.04189717978032667,71.67329443805848,A,580
PAPER BUNTING VINTAGE PAISLEY,4460.38,1424,272,3.500618181818182,0.0418159924163967,71.71511043047488,A,581
GREEN VINTAGE SPOT BEAKER,4444.2300000000005,4625,185,1.0418817204301074,0.04166458642015315,71.75677501689503,A,582
WALL ART ONLY ONE PERSON,4436.27,1056,86,5.577586206896552,0.041589961545224444,71.79836497844026,A,583
BLACK KITCHEN SCALES,4427.360000000001,520,199,9.15920792079208,0.04150643043522258,71.83987140887548,A,584
12 PENCILS SMALL TUBE RED RETROSPOT,4387.82,6640,362,0.736918918918919,0.041135743556493784,71.88100715243198,A,585
ROLL WRAP VINTAGE CHRISTMAS,4355.1,3231,337,1.538448275862069,0.040828994070605924,71.92183614650259,A,586
ROUND SNACK BOXES SET OF 4 SKULLS,4336.7,1178,287,4.297718120805369,0.04065649435971544,71.9624926408623,A,587
SMALL CHINESE STYLE SCISSOR,4335.76,13328,54,0.4014814814814815,0.04064768187448517,72.00314032273678,A,588
BOX OF 24 COCKTAIL PARASOLS,4329.48,7908,583,0.6763025210084033,0.040588806973159496,72.04372912970994,A,589
CHILDREN'S APRON DOLLY GIRL,4328.53,2070,313,2.441740506329114,0.04057990073808635,72.08430903044803,A,590
RED RETROSPOT WRAP,4322.42,10551,336,0.4180415430267062,0.040522619584089564,72.12483165003212,A,591
TRADITIONAL WOODEN CATCH CUP GAME,4322.16,3196,412,1.6017535545023696,0.0405201820881748,72.1653518321203,A,592
CLASSIC CAFE SUGAR DISPENSER,4312.6,3076,325,1.7969184290030211,0.04043055723838605,72.20578238935867,A,593
RECYCLED ACAPULCO MAT GREEN,4286.55,497,205,9.223268292682926,0.040186338897695996,72.24596872825637,A,594
SET OF 6 HERB TINS SKETCHBOOK,4282.570000000001,1169,295,4.295412541254126,0.04014902646023165,72.2861177547166,A,595
WICKER STAR,4260.12,1846,405,2.5450120481927714,0.03993855806297667,72.32605631277957,A,596
PINK FLORAL FELTCRAFT SHOULDER BAG,4235.88,1117,262,4.191969696969697,0.039711308443847036,72.36576762122341,A,597
CHARLOTTE BAG DOLLY GIRL DESIGN,4231.95,5214,415,0.9764845605700712,0.03967446475559705,72.405442085979,A,598
LARGE CAKE STAND  HANGING STRAWBERY,4228.01,583,146,10.287278911564625,0.03963752731750421,72.44507961329651,A,599
GLASS BON BON JAR,4217.73,2355,225,2.378296943231441,0.03954115247902843,72.48462076577555,A,600
ANTIQUE GLASS PEDESTAL BOWL,4215.14,1030,220,4.720442477876106,0.039516871269723745,72.52413763704527,A,601
GLASS APOTHECARY BOTTLE PERFUME,4208.96,1074,246,4.621792828685258,0.03945893386682683,72.5635965709121,A,602
ZINC T-LIGHT HOLDER STARS SMALL,4197.83,5089,274,0.9436727272727272,0.039354590291706654,72.6029511612038,A,603
HOLIDAY FUN LUDO,4194.89,1162,217,4.441428571428571,0.03932702783790133,72.6422781890417,A,604
SET OF 4 ENGLISH ROSE PLACEMATS,4193.12,1000,298,5.176375838926174,0.0393104341157124,72.68158862315741,A,605
RED RETROSPOT CHILDRENS UMBRELLA,4190.83,1241,237,4.015271966527196,0.03928896540169397,72.7208775885591,A,606
PACK 3 BOXES BIRD PANNETONE,4188.94,2168,187,2.5172727272727276,0.039271246681390544,72.7601488352405,A,607
PARISIENNE KEY CABINET,4158.68,702,255,6.658793774319066,0.03898755965685,72.79913639489735,A,608
VINTAGE CREAM 3 BASKET CAKE STAND,4155.34,410,153,11.095454545454544,0.038956247209329664,72.83809264210667,A,609
SCANDINAVIAN REDS RIBBONS,4151.82,2975,451,1.6540604751619872,0.03892324726463757,72.87701588937131,A,610
GIN AND TONIC MUG,4149.929999999999,2981,295,2.0090572390572388,0.03890552854433414,72.91592141791564,A,611
STRAWBERRY FAIRY CAKE TEAPOT,4147.7300000000005,798,200,6.020724637681159,0.03888490357890159,72.95480632149454,A,612
ANTIQUE HEART SHELF UNIT,4145.47,275,74,17.8127027027027,0.03886371611441178,72.99367003760895,A,613
CHRISTMAS STAR WISH LIST CHALKBOARD,4142.92,3502,262,1.2985820895522386,0.038839809904478585,73.03250984751342,A,614
DOORMAT VINTAGE LEAF,4122.2,564,142,9.177535211267607,0.03864556023004104,73.07115540774346,A,615
ROUND CAKE TIN VINTAGE GREEN,4109.72,530,213,8.439252336448599,0.038528560426132716,73.10968396816959,A,616
CHILDRENS CUTLERY CIRCUS PARADE,4101.37,1015,158,4.345723270440252,0.038450279307331865,73.14813424747692,A,617
BUFFALO BILL TREASURE BOOK BOX,4097.28,1930,175,2.714640883977901,0.03841193562159589,73.18654618309851,A,618
BATHROOM METAL SIGN,4087.4500000000003,6321,673,0.9263469675599435,0.0383197795260495,73.22486596262456,A,619
I LOVE LONDON BABY GIFT SET,4082.52,263,103,15.988252427184465,0.038273560853511995,73.26313952347807,A,620
WOODEN HEART CHRISTMAS SCANDINAVIAN,4075.9399999999996,10610,538,0.4976036036036035,0.038211873456900074,73.30135139693498,A,621
PACK OF 12 TRADITIONAL CRAYONS,4072.9700000000003,9721,443,0.5400669642857142,0.03818402975356613,73.33953542668854,A,622
VINTAGE CHRISTMAS CAKE FRILL,4053.88,2512,151,1.9569281045751632,0.038005061303517246,73.37754048799206,A,623
OWL DOORSTOP,4051.79,695,251,6.7411111111111115,0.03798546758635631,73.41552595557842,A,624
BAG 250G SWIRLY MARBLES,4039.2799999999997,5144,248,1.0033734939759036,0.03786818653291936,73.45339414211134,A,625
LOVEBIRD HANGING DECORATION WHITE,4037.98,4138,544,1.1797307001795332,0.03785599905334558,73.49125014116468,A,626
SET/6 PINK  BUTTERFLY T-LIGHTS,4012.05,2098,186,2.381111111111111,0.03761290571077002,73.52886304687546,A,627
60 CAKE CASES DOLLY GIRL DESIGN,4010.5499999999997,7518,437,0.6718543046357617,0.03759884323433872,73.56646189010979,A,628
WATERING CAN BLUE ELEPHANT,4002.6099999999997,2060,334,2.316715976331361,0.037524405859095764,73.6039862959689,A,629
NOVELTY BISCUITS CAKE STAND 3 TIER,3999.5699999999997,391,165,11.253099415204678,0.037495905906861686,73.64148220187576,A,630
HEART SHAPED HOLLY WREATH,3999.5,950,172,4.576279069767442,0.03749524965796156,73.67897745153373,A,631
36 FOIL HEART CAKE CASES,3992.5800000000004,2055,198,2.215873786407767,0.03743037476669188,73.71640782630041,A,632
PAINT YOUR OWN CANVAS SET,3989.94,2463,220,1.911875,0.03740562480817281,73.75381345110858,A,633
BLUE POLKADOT BOWL,3984.37,3121,322,1.5859384615384613,0.037353406145691284,73.79116685725428,A,634
SET OF 36 DOILIES PANTRY DESIGN,3983.6,2741,244,1.7355510204081632,0.037346187407789895,73.82851304466207,A,635
ENCHANTED BIRD COATHANGER 5 HOOK,3978.9700000000003,834,241,5.529590163934427,0.03730278123053865,73.86581582589261,A,636
FELTCRAFT DOLL EMILY,3974.1300000000006,1347,267,3.318321167883212,0.03725740630658702,73.9030732321992,A,637
FOOD CONTAINER SET 3 LOVE HEART,3952.19,2039,291,2.795298013245033,0.03705171915131869,73.94012495135053,A,638
WALL ART DOG LICENCE,3939.76,604,114,8.880260869565218,0.036935188096624744,73.97706013944715,A,639
LANDMARK FRAME BAKER STREET,3930.27,350,32,13.181875,0.03684621949573611,74.01390635894289,A,640
EASTER CRAFT 4 CHICKS,3929.15,1939,186,2.2503125,0.036835719513334086,74.05074207845622,A,641
SET 10 NIGHT OWL LIGHTS,3915.48,506,170,8.935895953757225,0.0367075634781236,74.08744964193434,A,642
PANTRY SCRUBBING BRUSH,3914.96,2366,291,1.920909090909091,0.036702688486294086,74.12415233042064,A,643
GREEN METAL BOX ARMY SUPPLIES,3914.5,468,135,9.432720588235293,0.036698375993521826,74.16085070641417,A,644
BOYS VINTAGE TIN SEASIDE BUCKET,3913.72,1441,244,3.378414634146341,0.03669106350577755,74.19754176991994,A,645
RED RETROSPOT OVEN GLOVE DOUBLE,3909.63,921,255,4.375399239543726,0.03665271982004157,74.23419448973998,A,646
JUMBO BAG SCANDINAVIAN PAISLEY,3908.62,2059,144,2.7551369863013697,0.03664325108591117,74.27083774082588,A,647
RECYCLED ACAPULCO MAT RED,3896.84,456,186,8.921505376344086,0.036532813771004105,74.30737055459689,A,648
METAL SIGN HER DINNER IS SERVED,3896.4500000000003,1320,95,2.9212631578947374,0.03652915752713198,74.34389971212401,A,649
BICYCLE PUNCTURE REPAIR KIT,3883.99,1864,116,2.2625806451612904,0.03641234522290939,74.38031205734693,A,650
CAKE PLATE LOVEBIRD WHITE,3880.2,1057,222,5.441216216216216,0.03637681403245967,74.41668887137939,A,651
WOODEN STAR CHRISTMAS SCANDINAVIAN,3877.68,10462,512,0.47009398496240595,0.036353189072055106,74.45304206045145,A,652
LARGE RED RETROSPOT WINDMILL,3877.09,1963,140,2.531,0.036347657831325465,74.48938971828278,A,653
RIBBON REEL SNOWY VILLAGE,3856.07,2189,275,2.3265480427046263,0.03615059566160166,74.52554031394438,A,654
PEG BAG APPLES DESIGN,3853.76,1492,287,3.200684931506849,0.036128939447897475,74.56166925339227,A,655
RETRO COFFEE MUGS ASSORTED,3844.81,2571,159,5.331626506024096,0.036045033338524116,74.59771428673079,A,656
PARISIENNE SEWING BOX,3839.2400000000002,312,138,13.468920863309354,0.035992814676042595,74.63370710140684,A,657
GYMKHANA TREASURE BOOK BOX,3824.5299999999997,1719,200,2.7398067632850243,0.03585490865717307,74.66956201006401,A,658
BISCUIT TIN VINTAGE RED,3823.21,589,162,7.2198765432098755,0.03584253367791355,74.70540454374192,A,659
SET OF 6 T-LIGHTS SANTA,3822.5000000000005,1254,204,3.4934285714285713,0.03583587743906941,74.74124042118099,A,660
LARGE CAKE TOWEL PINK SPOTS,3822.45,1106,134,6.262426470588235,0.03583540868985502,74.77707582987084,A,661
ILLUSTRATED CAT BOWL,3822.12,1410,120,3.13900826446281,0.03583231494504014,74.81290814481588,A,662
LUNCH BAG SUKI  DESIGN,3791.86,2220,200,2.4265533980582523,0.03554862792049959,74.84845677273638,A,663
BLUE POLKADOT PLATE,3789.3199999999997,2282,196,2.0589847715736043,0.035524815460409274,74.88398158819679,A,664
16 PIECE CUTLERY SET PANTRY DESIGN,3785.06,254,69,17.16623188405797,0.035484878027344416,74.91946646622414,A,665
LARGE ANTIQUE WHITE PHOTO FRAME,3773.5800000000004,525,135,8.099485294117647,0.035377253207723613,74.95484371943186,A,666
FOOD COVER WITH BEADS SET 2,3772.88,1012,145,4.366258503401361,0.03537069071872235,74.99021441015059,A,667
SMALL RED RETROSPOT WINDMILL,3766.93,3075,226,1.469078947368421,0.03531490956221156,75.0255293197128,A,668
RED RETROSPOT TRADITIONAL TEAPOT,3756.79,481,144,8.510268456375838,0.035219847221536045,75.06074916693434,A,669
COLOURING PENCILS BROWN TUBE,3751.61,5098,331,1.0114588859416445,0.03517128480292666,75.09592045173727,A,670
STORAGE TIN VINTAGE DOILY,3751.02,1288,190,3.3870149253731348,0.03516575356219702,75.13108620529947,A,671
LARGE HEART MEASURING SPOONS,3725.61,1979,373,2.350866141732283,0.03492753521145098,75.16601374051092,A,672
FIRST AID TIN,3722.23,1161,166,3.5810119047619047,0.03489584776455913,75.20090958827548,A,673
GLASS  BEURRE DISH,3721.63,881,212,5.604907407407408,0.034890222773986616,75.23579981104946,A,674
TOILET SIGN OCCUPIED OR VACANT,3718.09,3777,433,1.5163004484304932,0.03485703532960878,75.27065684637907,A,675
